Date,Price,Open,High,Low,Vol,Change,Unit,vol2,Volume,Year,Source
"Aug 06, 2018",405.4,408.81,413.4,401.66,1.02M,-0.84%,M,1.02,1020.00,2018,
"Aug 05, 2018",408.85,407.11,412.51,401.22,1.02M,0.43%,M,1.02,1020.00,2018,
"Aug 04, 2018",407.09,417.58,419.7,402.52,1.14M,-2.51%,M,1.14,1140.00,2018,
"Aug 03, 2018",417.58,411,419.74,398.1,1.43M,1.60%,M,1.43,1430.00,2018,
"Aug 02, 2018",411,420.33,424.51,408.21,1.32M,-2.21%,M,1.32,1320.00,2018,
"Aug 01, 2018",420.3,431.88,434.43,407.96,1.64M,-2.60%,M,1.64,1640.00,2018,
"Jul 31, 2018",431.5,456.65,457.33,427.81,1.52M,-5.51%,M,1.52,1520.00,2018,
"Jul 30, 2018",456.64,466.41,468.6,447.06,1.38M,-2.09%,M,1.38,1380.00,2018,
"Jul 29, 2018",466.41,468.89,471.78,462.04,1.04M,-0.51%,M,1.04,1040.00,2018,
"Jul 28, 2018",468.78,470.24,471.47,461.55,1.07M,-0.31%,M,1.07,1070.00,2018,
"Jul 27, 2018",470.23,462.79,473.58,457.36,1.17M,1.62%,M,1.17,1170.00,2018,
"Jul 26, 2018",462.75,472.03,484.59,460.61,1.11M,-1.97%,M,1.11,1110.00,2018,
"Jul 25, 2018",472.03,479.78,484.97,464.75,1.38M,-1.64%,M,1.38,1380.00,2018,
"Jul 24, 2018",479.88,450.58,484.3,449.44,1.59M,6.51%,M,1.59,1590.00,2018,
"Jul 23, 2018",450.56,459.02,470.37,448.14,1.32M,-1.84%,M,1.32,1320.00,2018,
"Jul 22, 2018",459.02,461.51,472.88,456.35,918.81K,-0.54%,K,918.81,918.81,2018,
"Jul 21, 2018",461.52,449.44,468.95,443.04,972.66K,2.70%,K,972.66,972.66,2018,
"Jul 20, 2018",449.38,469.48,469.74,441.74,1.52M,-4.28%,M,1.52,1520.00,2018,
"Jul 19, 2018",469.47,480,484,463.94,1.21M,-2.19%,M,1.21,1210.00,2018,
"Jul 18, 2018",480,499.86,515.2,470.91,1.52M,-3.97%,M,1.52,1520.00,2018,
"Jul 17, 2018",499.87,479.68,511.54,467.33,1.70M,4.18%,M,1.70,1700.00,2018,
"Jul 16, 2018",479.79,450.87,480.84,446.14,1.42M,6.43%,M,1.42,1420.00,2018,
"Jul 15, 2018",450.81,434.09,455.68,432.59,916.02K,3.85%,K,916.02,916.02,2018,
"Jul 14, 2018",434.09,432.88,439.94,429.89,932.65K,0.29%,K,932.65,932.65,2018,
"Jul 13, 2018",432.85,430.86,442.02,425.77,1.24M,0.47%,M,1.24,1240.00,2018,
"Jul 12, 2018",430.84,445.96,446.27,418.71,1.55M,-3.40%,M,1.55,1550.00,2018,
"Jul 11, 2018",445.99,432.67,447.62,425.6,1.05M,3.08%,M,1.05,1050.00,2018,
"Jul 10, 2018",432.67,471.77,473.36,429.39,1.62M,-8.24%,M,1.62,1620.00,2018,
"Jul 09, 2018",471.52,486.41,488.1,469.93,1.20M,-3.07%,M,1.20,1200.00,2018,
"Jul 08, 2018",486.45,485.4,494.03,482.24,2.16M,0.22%,M,2.16,2160.00,2018,
"Jul 07, 2018",485.4,469.91,486.18,464.29,1.62M,3.30%,M,1.62,1620.00,2018,
"Jul 06, 2018",469.9,468.47,474.58,455.05,1.75M,0.30%,M,1.75,1750.00,2018,
"Jul 05, 2018",468.47,467.58,478.59,459.68,1.74M,0.20%,M,1.74,1740.00,2018,
"Jul 04, 2018",467.52,461.9,480.69,453.94,1.28M,1.22%,M,1.28,1280.00,2018,
"Jul 03, 2018",461.89,475.73,483.93,460.63,1.72M,-2.90%,M,1.72,1720.00,2018,
"Jul 02, 2018",475.7,452.57,479.94,442.29,1.91M,5.11%,M,1.91,1910.00,2018,
"Jul 01, 2018",452.57,452.72,456.02,445.06,1.67M,-0.02%,M,1.67,1670.00,2018,
"Jun 30, 2018",452.67,434.92,457.49,433.46,1.82M,3.97%,M,1.82,1820.00,2018,
"Jun 29, 2018",435.37,421.23,441.29,406.12,1.78M,3.35%,M,1.78,1780.00,2018,
"Jun 28, 2018",421.27,442.16,443.32,418.62,1.66M,-4.73%,M,1.66,1660.00,2018,
"Jun 27, 2018",442.16,430.32,445.38,423.01,2.02M,2.75%,M,2.02,2020.00,2018,
"Jun 26, 2018",430.33,458.76,459.96,429.87,5.31M,-6.20%,M,5.31,5310.00,2018,
"Jun 25, 2018",458.76,454.81,472.54,437.08,4.41M,0.87%,M,4.41,4410.00,2018,
"Jun 24, 2018",454.81,474.14,475.74,419.56,2.64M,-4.08%,M,2.64,2640.00,2018,
"Jun 23, 2018",474.14,462.58,482.42,456.46,1.22M,2.50%,M,1.22,1220.00,2018,
"Jun 22, 2018",462.57,525.97,526.26,450.72,1.74M,-12.06%,M,1.74,1740.00,2018,
"Jun 21, 2018",526.01,536.31,544.71,522.47,774.03K,-1.92%,K,774.03,774.03,2018,
"Jun 20, 2018",536.31,538.22,541.08,517.42,873.14K,-0.36%,K,873.14,873.14,2018,
"Jun 19, 2018",538.22,517.91,547.5,514.88,985.96K,3.92%,K,985.96,985.96,2018,
"Jun 18, 2018",517.91,496.47,523.95,489.16,842.05K,4.33%,K,842.05,842.05,2018,
"Jun 17, 2018",496.43,496.95,507.19,494.73,604.79K,-0.10%,K,604.79,604.79,2018,
"Jun 16, 2018",496.93,487.88,502.47,484.89,749.09K,1.86%,K,749.09,749.09,2018,
"Jun 15, 2018",487.88,519.49,520.73,483.99,1.25M,-6.09%,M,1.25,1250.00,2018,
"Jun 14, 2018",519.49,476.17,525.21,461.62,1.70M,9.10%,M,1.70,1700.00,2018,
"Jun 13, 2018",476.17,494.6,501.64,450.67,1.56M,-3.70%,M,1.56,1560.00,2018,
"Jun 12, 2018",494.48,531.4,538.16,484.99,1.24M,-6.95%,M,1.24,1240.00,2018,
"Jun 11, 2018",531.42,524.64,535.63,510.29,1.21M,1.29%,M,1.21,1210.00,2018,
"Jun 10, 2018",524.64,593.8,593.82,503.43,1.49M,-11.65%,M,1.49,1490.00,2018,
"Jun 09, 2018",593.8,599.67,608.65,592.54,534.16K,-0.98%,K,534.16,534.16,2018,
"Jun 08, 2018",599.67,604.71,608.32,593.74,622.54K,-0.83%,K,622.54,622.54,2018,
"Jun 07, 2018",604.71,606.39,616.52,600.29,843.32K,-0.28%,K,843.32,843.32,2018,
"Jun 06, 2018",606.39,608.83,611.63,593.98,700.74K,-0.40%,K,700.74,700.74,2018,
"Jun 05, 2018",608.83,591.44,613,577.53,829.99K,2.94%,K,829.99,829.99,2018,
"Jun 04, 2018",591.44,619.09,624.81,580.71,809.80K,-4.46%,K,809.80,809.80,2018,
"Jun 03, 2018",619.08,591.33,627.51,590.81,764.93K,4.70%,K,764.93,764.93,2018,
"Jun 02, 2018",591.3,579.34,598.78,574.8,808.42K,2.07%,K,808.42,808.42,2018,
"Jun 01, 2018",579.3,577.87,589.55,565.69,861.91K,0.25%,K,861.91,861.91,2018,
"May 31, 2018",577.87,557.96,586.15,554.96,922.24K,3.56%,K,922.24,922.24,2018,
"May 30, 2018",557.98,566.86,584.9,543.16,1.06M,-1.56%,M,1.06,1060.00,2018,
"May 29, 2018",566.81,512.32,572.71,511.94,1.38M,10.64%,M,1.38,1380.00,2018,
"May 28, 2018",512.29,570.67,575,507.72,1.50M,-10.23%,M,1.50,1500.00,2018,
"May 27, 2018",570.69,586.63,591.48,558.44,892.94K,-2.74%,K,892.94,892.94,2018,
"May 26, 2018",586.76,585.39,606.26,579.36,651.25K,0.24%,K,651.25,651.25,2018,
"May 25, 2018",585.39,602.4,616.48,569.77,1.08M,-2.83%,M,1.08,1080.00,2018,
"May 24, 2018",602.43,577.52,609.39,547.39,1.56M,4.31%,M,1.56,1560.00,2018,
"May 23, 2018",577.55,642.02,649.85,564.74,1.78M,-10.06%,M,1.78,1780.00,2018,
"May 22, 2018",642.17,696.84,698.48,639.2,928.09K,-7.85%,K,928.09,928.09,2018,
"May 21, 2018",696.85,716.02,718.06,694.07,590.69K,-2.68%,K,590.69,590.69,2018,
"May 20, 2018",716.02,696.73,722.92,688.7,702.63K,2.77%,K,702.63,702.63,2018,
"May 19, 2018",696.76,693.28,716.51,683.38,732.31K,0.50%,K,732.31,732.31,2018,
"May 18, 2018",693.28,668.98,694.24,658.25,906.93K,3.63%,K,906.93,906.93,2018,
"May 17, 2018",668.97,706.53,718.5,663.91,953.69K,-5.32%,K,953.69,953.69,2018,
"May 16, 2018",706.53,705.73,710.49,667.51,978.18K,0.11%,K,978.18,978.18,2018,
"May 15, 2018",705.73,727.06,738.71,696.63,1.03M,-2.93%,M,1.03,1030.00,2018,
"May 14, 2018",727.06,729.41,741.52,687.16,1.39M,-0.32%,M,1.39,1390.00,2018,
"May 13, 2018",729.37,684.77,739.67,669.2,1.01M,6.64%,M,1.01,1010.00,2018,
"May 12, 2018",683.94,676.97,689.83,635.23,1.34M,1.14%,M,1.34,1340.00,2018,
"May 11, 2018",676.21,724.36,736.58,665.81,1.63M,-6.65%,M,1.63,1630.00,2018,
"May 10, 2018",724.4,751.98,768.24,723.39,983.14K,-3.62%,K,983.14,983.14,2018,
"May 09, 2018",751.62,747.98,759.71,711.49,1.07M,0.42%,M,1.07,1070.00,2018,
"May 08, 2018",748.48,759.35,761.43,721.49,1.14M,-0.74%,M,1.14,1140.00,2018,
"May 07, 2018",754.03,793.29,797.3,700.4,2.12M,-4.94%,M,2.12,2120.00,2018,
"May 06, 2018",793.19,818.75,838.26,755.09,1.16M,-3.07%,M,1.16,1160.00,2018,
"May 05, 2018",818.33,785.29,830.03,782.18,1.00M,4.22%,M,1.00,1000.00,2018,
"May 04, 2018",785.2,778.97,806.9,760.1,1.24M,0.80%,M,1.24,1240.00,2018,
"May 03, 2018",778.95,688.23,788.61,686.79,1.55M,13.19%,M,1.55,1550.00,2018,
"May 02, 2018",688.15,671.31,690.97,664.29,873.98K,2.52%,K,873.98,873.98,2018,
"May 01, 2018",671.26,670.12,674.36,630.33,1.03M,0.18%,M,1.03,1030.00,2018,
"Apr 30, 2018",670.07,689.83,693.85,664.03,913.86K,-2.87%,K,913.86,913.86,2018,
"Apr 29, 2018",689.9,683.49,700.05,669.15,856.12K,0.94%,K,856.12,856.12,2018,
"Apr 28, 2018",683.49,643.96,693.79,640.92,871.55K,6.14%,K,871.55,871.55,2018,
"Apr 27, 2018",643.97,661.65,685.54,641.84,1.06M,-2.78%,M,1.06,1060.00,2018,
"Apr 26, 2018",662.36,617.37,665.2,600.69,1.37M,7.29%,M,1.37,1370.00,2018,
"Apr 25, 2018",617.36,702.94,703.25,594.98,2.72M,-12.18%,M,2.72,2720.00,2018,
"Apr 24, 2018",703.02,644.08,711.74,644.05,1.48M,9.14%,M,1.48,1480.00,2018,
"Apr 23, 2018",644.13,622.01,648.58,619.81,859.64K,3.52%,K,859.64,859.64,2018,
"Apr 22, 2018",622.23,605.58,643.58,591.78,1.02M,2.75%,M,1.02,1020.00,2018,
"Apr 21, 2018",605.59,617.1,623.86,574.73,1.23M,-1.86%,M,1.23,1230.00,2018,
"Apr 20, 2018",617.04,567.7,620.58,558.27,1.42M,8.73%,M,1.42,1420.00,2018,
"Apr 19, 2018",567.49,525.74,570.15,522.15,1.04M,7.96%,M,1.04,1040.00,2018,
"Apr 18, 2018",525.66,503.24,526.41,502.02,759.15K,4.47%,K,759.15,759.15,2018,
"Apr 17, 2018",503.19,511.75,520.86,501.73,826.71K,-1.69%,K,826.71,826.71,2018,
"Apr 16, 2018",511.82,533.89,537.32,498.87,1.03M,-4.14%,M,1.03,1030.00,2018,
"Apr 15, 2018",533.9,502.52,534.18,502.52,988.29K,6.24%,K,988.29,988.29,2018,
"Apr 14, 2018",502.52,494.36,514.14,486.89,924.64K,1.83%,K,924.64,924.64,2018,
"Apr 13, 2018",493.48,494.25,528.71,482.19,1.67M,-0.11%,M,1.67,1670.00,2018,
"Apr 12, 2018",494.03,430.13,498.13,414.07,1.86M,14.85%,M,1.86,1860.00,2018,
"Apr 11, 2018",430.14,415.43,433.25,412.35,827.17K,3.54%,K,827.17,827.17,2018,
"Apr 10, 2018",415.45,399.04,417.84,391.81,709.22K,4.11%,K,709.22,709.22,2018,
"Apr 09, 2018",399.05,400.67,430.85,388.05,1.30M,-0.41%,M,1.30,1300.00,2018,
"Apr 08, 2018",400.71,384.85,403.71,384.85,569.26K,4.12%,K,569.26,569.26,2018,
"Apr 07, 2018",384.87,369.97,394.66,369.41,600.40K,4.03%,K,600.40,600.40,2018,
"Apr 06, 2018",369.97,381.69,385.7,363.83,700.80K,-3.03%,K,700.80,700.80,2018,
"Apr 05, 2018",381.52,378.62,386.91,367.21,903.27K,0.75%,K,903.27,903.27,2018,
"Apr 04, 2018",378.68,415.58,416.38,371.35,1.12M,-8.87%,M,1.12,1120.00,2018,
"Apr 03, 2018",415.55,385.02,418.78,380.89,1.06M,7.92%,M,1.06,1060.00,2018,
"Apr 02, 2018",385.07,378.85,393.94,375.67,824.81K,1.67%,K,824.81,824.81,2018,
"Apr 01, 2018",378.75,394.1,399.46,359.49,1.24M,-3.86%,M,1.24,1240.00,2018,
"Mar 31, 2018",393.96,393.75,419.07,390.09,1.21M,0.04%,M,1.21,1210.00,2018,
"Mar 30, 2018",393.79,384.13,411.17,366.12,1.96M,2.52%,M,1.96,1960.00,2018,
"Mar 29, 2018",384.12,446.86,449.33,380.85,2.01M,-14.03%,M,2.01,2010.00,2018,
"Mar 28, 2018",446.84,448.73,465.09,440.84,918.12K,-0.37%,K,918.12,918.12,2018,
"Mar 27, 2018",448.48,485.97,491.77,446.7,1.31M,-7.72%,M,1.31,1310.00,2018,
"Mar 26, 2018",485.98,523.46,526.22,467.46,1.15M,-7.17%,M,1.15,1150.00,2018,
"Mar 25, 2018",523.5,520.44,535.11,513.05,495.85K,0.59%,K,495.85,495.85,2018,
"Mar 24, 2018",520.45,543.15,545.15,520.05,554.62K,-4.23%,K,554.62,554.62,2018,
"Mar 23, 2018",543.42,539.9,543.51,508.36,871.89K,0.66%,K,871.89,871.89,2018,
"Mar 22, 2018",539.87,559.9,577.63,517.81,887.95K,-3.63%,K,887.95,887.95,2018,
"Mar 21, 2018",560.24,557.09,589.83,545.87,1.01M,0.57%,M,1.01,1010.00,2018,
"Mar 20, 2018",557.08,555.75,566.63,517.02,1.16M,0.17%,M,1.16,1160.00,2018,
"Mar 19, 2018",556.16,536.72,558.33,516.31,1.46M,3.62%,M,1.46,1460.00,2018,
"Mar 18, 2018",536.72,549.96,559.19,454.9,2.56M,-2.46%,M,2.56,2560.00,2018,
"Mar 17, 2018",550.27,600.48,609.48,544.51,777.54K,-8.41%,K,777.54,777.54,2018,
"Mar 16, 2018",600.79,610.36,625.34,585.84,695.58K,-1.53%,K,695.58,695.58,2018,
"Mar 15, 2018",610.13,612.08,620.01,572.69,991.89K,-0.32%,K,991.89,991.89,2018,
"Mar 14, 2018",612.09,689.67,702.53,587.1,990.48K,-11.24%,K,990.48,990.48,2018,
"Mar 13, 2018",689.57,697.06,713.8,680.01,558.73K,-1.07%,K,558.73,558.73,2018,
"Mar 12, 2018",697.04,720.12,739.25,678.27,664.59K,-3.20%,K,664.59,664.59,2018,
"Mar 11, 2018",720.12,682.77,733.33,664.53,690.94K,5.51%,K,690.94,690.94,2018,
"Mar 10, 2018",682.52,725.7,746.13,678.46,673.80K,-5.97%,K,673.80,673.80,2018,
"Mar 09, 2018",725.89,698.91,728.83,644.46,1.13M,3.85%,M,1.13,1130.00,2018,
"Mar 08, 2018",698.96,750.09,772.23,689.41,850.15K,-6.80%,K,850.15,850.15,2018,
"Mar 07, 2018",749.98,814.56,824.83,724.98,945.38K,-7.96%,K,945.38,945.38,2018,
"Mar 06, 2018",814.88,850,851.72,803.9,578.56K,-4.16%,K,578.56,578.56,2018,
"Mar 05, 2018",850.24,865.53,870.27,850.24,466.38K,-1.77%,K,466.38,466.38,2018,
"Mar 04, 2018",865.53,855.91,867.35,838.06,444.49K,1.12%,K,444.49,444.49,2018,
"Mar 03, 2018",855.91,855.46,868.51,853.45,407.54K,-0.02%,K,407.54,407.54,2018,
"Mar 02, 2018",856.09,870.51,875.69,850.47,463.75K,-1.60%,K,463.75,463.75,2018,
"Mar 01, 2018",870.04,852.44,879.53,848.41,514.50K,2.06%,K,514.50,514.50,2018,
"Feb 28, 2018",852.49,871.58,888.06,850.84,550.74K,-2.17%,K,550.74,550.74,2018,
"Feb 27, 2018",871.44,867.06,894.78,861.4,569.30K,0.51%,K,569.30,569.30,2018,
"Feb 26, 2018",866.99,841.28,879.18,835.34,619.75K,3.11%,K,619.75,619.75,2018,
"Feb 25, 2018",840.88,834.1,849.36,818.46,507.82K,0.78%,K,507.82,507.82,2018,
"Feb 24, 2018",834.36,854.99,874.49,810.91,669.62K,-2.60%,K,669.62,669.62,2018,
"Feb 23, 2018",856.65,803.56,882.61,787.95,868.36K,6.59%,K,868.36,868.36,2018,
"Feb 22, 2018",803.66,838.97,878.14,789.92,849.82K,-4.22%,K,849.82,849.82,2018,
"Feb 21, 2018",839.1,884.94,906.43,818.48,1.01M,-5.13%,M,1.01,1010.00,2018,
"Feb 20, 2018",884.51,940.04,959.41,877.65,788.97K,-5.91%,K,788.97,788.97,2018,
"Feb 19, 2018",940.08,913.09,954.94,910.29,552.22K,2.95%,K,552.22,552.22,2018,
"Feb 18, 2018",913.1,971.57,980.27,903.28,869.06K,-6.02%,K,869.06,869.06,2018,
"Feb 17, 2018",971.54,937.35,972.86,934.49,648.32K,3.63%,K,648.32,648.32,2018,
"Feb 16, 2018",937.5,927.34,945.68,907.33,662.76K,1.07%,K,662.76,662.76,2018,
"Feb 15, 2018",927.56,919.53,945.99,902.56,952.23K,0.86%,K,952.23,952.23,2018,
"Feb 14, 2018",919.67,841.38,922.38,840.82,993.86K,9.30%,K,993.86,993.86,2018,
"Feb 13, 2018",841.38,865.72,868.92,822.98,733.53K,-2.80%,K,733.53,733.53,2018,
"Feb 12, 2018",865.62,811.01,875.52,810.99,837.42K,6.81%,K,837.42,837.42,2018,
"Feb 11, 2018",810.45,851.44,854.1,778.9,988.45K,-4.81%,K,988.45,988.45,2018,
"Feb 10, 2018",851.39,877.88,908.26,816.72,1.05M,-3.01%,M,1.05,1050.00,2018,
"Feb 09, 2018",877.85,805.15,879.51,781.97,923.81K,9.00%,K,923.81,923.81,2018,
"Feb 08, 2018",805.4,752.75,831.02,751.76,1.25M,6.93%,M,1.25,1250.00,2018,
"Feb 07, 2018",753.18,782.72,852.98,719.34,1.98M,-3.91%,M,1.98,1980.00,2018,
"Feb 06, 2018",783.83,696.75,797.94,568.78,4.29M,12.48%,M,4.29,4290.00,2018,
"Feb 05, 2018",696.86,828.49,859.72,634.64,2.99M,-15.98%,M,2.99,2990.00,2018,
"Feb 04, 2018",829.43,971.49,972.66,788.79,1.34M,-14.62%,M,1.34,1340.00,2018,
"Feb 03, 2018",971.49,920.93,997.51,850.38,1.07M,5.50%,M,1.07,1070.00,2018,
"Feb 02, 2018",920.85,"1,033.02","1,036.17",766.82,3.03M,-10.90%,M,3.03,3030.00,2018,
"Feb 01, 2018","1,033.55","1,118.15","1,157.09",970.42,1.76M,-7.56%,M,1.76,1760.00,2018,
"Jan 31, 2018","1,118.08","1,072.17","1,126.87","1,028.03",990.74K,4.31%,K,990.74,990.74,2018,
"Jan 30, 2018","1,071.90","1,174.36","1,178.92","1,042.90",1.42M,-8.77%,M,1.42,1420.00,2018,
"Jan 29, 2018","1,175.00","1,245.50","1,259.80","1,155.90",488.44K,-5.74%,K,488.44,488.44,2018,
"Jan 28, 2018","1,246.60","1,114.70","1,264.80","1,109.00",662.74K,11.82%,K,662.74,662.74,2018,
"Jan 27, 2018","1,114.80","1,046.90","1,125.30","1,031.60",370.17K,6.48%,K,370.17,370.17,2018,
"Jan 26, 2018","1,047.00","1,048.20","1,078.60",983,485.47K,-0.11%,K,485.47,485.47,2018,
"Jan 25, 2018","1,048.20","1,061.80","1,102.40","1,025.10",567.30K,-1.41%,K,567.30,567.30,2018,
"Jan 24, 2018","1,063.20",982.11,"1,068.80",952.04,606.14K,8.16%,K,606.14,606.14,2018,
"Jan 23, 2018",982.98,995.26,"1,022.00",905.38,798.28K,-1.22%,K,798.28,798.28,2018,
"Jan 22, 2018",995.08,"1,047.00","1,084.10",912.76,835.88K,-4.96%,K,835.88,835.88,2018,
"Jan 21, 2018","1,047.00","1,146.30","1,146.30","1,001.50",691.69K,-8.64%,K,691.69,691.69,2018,
"Jan 20, 2018","1,146.00","1,032.60","1,160.00","1,029.60",573.52K,10.98%,K,573.52,573.52,2018,
"Jan 19, 2018","1,032.60",993.92,"1,079.00",960.1,612.19K,3.80%,K,612.19,612.19,2018,
"Jan 18, 2018",994.81,"1,020.10","1,079.00",940,1.31M,-2.23%,M,1.31,1310.00,2018,
"Jan 17, 2018","1,017.50","1,019.60","1,088.30",770.1,2.40M,-0.25%,M,2.40,2400.00,2018,
"Jan 16, 2018","1,020.10","1,275.80","1,278.80",868.98,2.35M,-19.89%,M,2.35,2350.00,2018,
"Jan 15, 2018","1,273.40","1,349.90","1,377.90","1,264.40",481.87K,-5.67%,K,481.87,481.87,2018,
"Jan 14, 2018","1,350.00","1,379.90","1,385.00","1,256.00",618.61K,-2.17%,K,618.61,618.61,2018,
"Jan 13, 2018","1,380.00","1,257.00","1,423.20","1,252.60",709.74K,9.77%,K,709.74,709.74,2018,
"Jan 12, 2018","1,257.20","1,135.10","1,285.00","1,083.40",732.33K,10.72%,K,732.33,732.33,2018,
"Jan 11, 2018","1,135.50","1,245.90","1,331.80","1,102.50",1.26M,-9.01%,M,1.26,1260.00,2018,
"Jan 10, 2018","1,248.00","1,285.70","1,381.90","1,203.20",1.33M,-2.78%,M,1.33,1330.00,2018,
"Jan 09, 2018","1,283.70","1,129.40","1,299.00","1,119.10",1.04M,13.67%,M,1.04,1040.00,2018,
"Jan 08, 2018","1,129.30","1,115.90","1,225.00",968.12,1.54M,1.21%,M,1.54,1540.00,2018,
"Jan 07, 2018","1,115.80","1,004.30","1,116.00",999.5,699.39K,11.10%,K,699.39,699.39,2018,
"Jan 06, 2018","1,004.30",962.77,"1,014.20",951.38,447.26K,4.31%,K,447.26,447.26,2018,
"Jan 05, 2018",962.77,939.3,"1,023.60",930,1.04M,2.42%,M,1.04,1040.00,2018,
"Jan 04, 2018",940,942.01,997,893.24,1.22M,-0.21%,M,1.22,1220.00,2018,
"Jan 03, 2018",942.01,858.78,954.73,840,1.09M,9.69%,M,1.09,1090.00,2018,
"Jan 02, 2018",858.78,752.46,890,752.46,1.47M,14.13%,M,1.47,1470.00,2018,
"Jan 01, 2018",752.46,736.77,762,717.94,425.46K,2.13%,K,425.46,425.46,2018,
"Dec 31, 2017",736.77,682.22,741.99,675.56,536.84K,8.00%,K,536.84,536.84,2017,
"Dec 30, 2017",682.22,731.52,737.56,640.43,936.94K,-6.74%,K,936.94,936.94,2017,
"Dec 29, 2017",731.52,711.42,755,703.02,716.87K,2.83%,K,716.87,716.87,2017,
"Dec 28, 2017",711.42,736.45,740.3,652,893.82K,-3.40%,K,893.82,893.82,2017,
"Dec 27, 2017",736.45,749.8,766.06,703.27,587.33K,-1.78%,K,587.33,587.33,2017,
"Dec 26, 2017",749.8,709.81,749.8,708.83,521.74K,5.63%,K,521.74,521.74,2017,
"Dec 25, 2017",709.81,659.89,737,651.76,764.73K,7.56%,K,764.73,764.73,2017,
"Dec 24, 2017",659.89,672.59,675,560,1.09M,-1.89%,M,1.09,1090.00,2017,
"Dec 23, 2017",672.59,628.19,717,616.19,842.43K,7.07%,K,842.43,842.43,2017,
"Dec 22, 2017",628.19,786.97,792,492.01,2.73M,-20.18%,M,2.73,2730.00,2017,
"Dec 21, 2017",786.97,794.99,848.08,747.1,1.20M,-1.01%,M,1.20,1200.00,2017,
"Dec 20, 2017",794.99,799.98,826.2,709,1.48M,-0.62%,M,1.48,1480.00,2017,
"Dec 19, 2017",799.98,783.99,863,750.01,1.81M,2.04%,M,1.81,1810.00,2017,
"Dec 18, 2017",783.99,708.78,798.9,660,1.47M,10.61%,M,1.47,1470.00,2017,
"Dec 17, 2017",708.78,683.25,725,683.24,737.16K,3.74%,K,737.16,737.16,2017,
"Dec 16, 2017",683.25,678.29,711.96,672.51,703.29K,0.73%,K,703.29,703.29,2017,
"Dec 15, 2017",678.29,686.51,698.31,610,1.26M,-1.20%,M,1.26,1260.00,2017,
"Dec 14, 2017",686.51,690.69,760,651,1.73M,-0.61%,M,1.73,1730.00,2017,
"Dec 13, 2017",690.69,634.87,742,573,2.40M,8.79%,M,2.40,2400.00,2017,
"Dec 12, 2017",634.87,515.25,646.92,497.75,1.49M,23.22%,M,1.49,1490.00,2017,
"Dec 11, 2017",515.25,429.24,531.2,429.14,784.74K,20.04%,K,784.74,784.74,2017,
"Dec 10, 2017",429.24,460.92,460.92,413.3,875.79K,-6.87%,K,875.79,875.79,2017,
"Dec 09, 2017",460.92,442.19,487.8,441,1.13M,4.24%,M,1.13,1130.00,2017,
"Dec 08, 2017",442.19,415.02,453.61,400.34,1.12M,6.55%,M,1.12,1120.00,2017,
"Dec 07, 2017",415.02,413.71,429,390,1.13M,0.32%,M,1.13,1130.00,2017,
"Dec 06, 2017",413.71,451.87,454.23,403,1.29M,-8.44%,M,1.29,1290.00,2017,
"Dec 05, 2017",451.87,465,467.38,444.17,656.34K,-2.82%,K,656.34,656.34,2017,
"Dec 04, 2017",465,459.49,471.06,439.27,431.18K,1.20%,K,431.18,431.18,2017,
"Dec 03, 2017",459.49,455.51,482.69,431.04,482.91K,0.87%,K,482.91,482.91,2017,
"Dec 02, 2017",455.51,460.67,472,447,473.67K,-1.12%,K,473.67,473.67,2017,
"Dec 01, 2017",460.67,432.21,467,413.96,594.10K,6.58%,K,594.10,594.10,2017,
"Nov 30, 2017",432.21,420.34,454.95,385.4,785.98K,2.82%,K,785.98,785.98,2017,
"Nov 29, 2017",420.34,465.56,517,403.01,801.26K,-9.71%,K,801.26,801.26,2017,
"Nov 28, 2017",465.56,473.44,479,457.2,538.34K,-1.66%,K,538.34,538.34,2017,
"Nov 27, 2017",473.44,464,491.89,458.25,671.20K,2.03%,K,671.20,671.20,2017,
"Nov 26, 2017",464,464,464,464,-,0.00%,-,#VALUE!,#VALUE!,2017,
"Nov 25, 2017",464,469.89,481.99,454.4,589.72K,-1.38%,K,589.72,589.72,2017,
"Nov 24, 2017",470.51,405.19,478.5,397.37,903.70K,16.12%,K,903.70,903.70,2017,
"Nov 23, 2017",405.19,380.48,426.27,374.34,925.00K,6.49%,K,925.00,925.00,2017,
"Nov 22, 2017",380.48,360,381.89,358.8,486.17K,5.69%,K,486.17,486.17,2017,
"Nov 21, 2017",360,367.94,373.5,350,696.99K,-2.16%,K,696.99,696.99,2017,
"Nov 20, 2017",367.94,354.7,373.7,352.03,519.57K,3.73%,K,519.57,519.57,2017,
"Nov 19, 2017",354.7,346.68,371,343.28,618.02K,2.31%,K,618.02,618.02,2017,
"Nov 18, 2017",346.68,331,350.4,325.32,518.81K,4.74%,K,518.81,518.81,2017,
"Nov 17, 2017",331,331.16,335.01,325,530.71K,0.07%,K,530.71,530.71,2017,
"Nov 16, 2017",330.76,330.59,335.11,321.18,521.94K,0.05%,K,521.94,521.94,2017,
"Nov 15, 2017",330.59,334.28,339.61,321.5,584.66K,-1.10%,K,584.66,584.66,2017,
"Nov 14, 2017",334.28,313.22,336.69,313.22,854.09K,6.72%,K,854.09,854.09,2017,
"Nov 13, 2017",313.22,303.9,318,302.4,696.37K,3.07%,K,696.37,696.37,2017,
"Nov 12, 2017",303.9,313.07,316.99,293.33,879.41K,-2.93%,K,879.41,879.41,2017,
